InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV501329,P1019,Phone Stand,Electronics,2,2025-10-16 21:33:00,248.67,C10562,United Kingdom
INV501330,P1016,Face Serum,Beauty,1,2025-03-06 21:42:00,1023.07,C10419,EIRE
INV501330,P1004,Leather Wallet,Accessories,4,2025-03-06 21:42:00,907.38,C10419,EIRE
INV501330,P1005,Bluetooth Speaker,Electronics,2,2025-03-06 21:42:00,2254.67,C10419,EIRE
INV501330,P1007,Ceramic Coffee Mug,Home,6,2025-03-06 21:42:00,301.73,C10419,EIRE
INV501331,P1007,Ceramic Coffee Mug,Home,3,2025-03-16 20:44:00,295.65,C10566,EIRE
INV501331,P1015,Luggage Tag Set,Travel,2,2025-03-16 20:44:00,206.62,C10566,EIRE
INV501331,P1028,Gift Wrapping Paper,Stationery,12,2025-03-16 20:44:00,164.61,C10566,EIRE
INV501331,P1014,Travel Backpack,Travel,2,2025-03-16 20:44:00,1392.06,C10566,EIRE
INV501332,P1015,Luggage Tag Set,Travel,3,2025-01-14 18:05:00,266.01,C10759,United Kingdom
INV501333,P1003,Running Shoes,Footwear,2,2025-01-09 13:39:00,2110.07,C10244,Portugal
INV501333,P1024,Laptop Sleeve,Accessories,4,2025-01-09 13:39:00,790.45,C10244,Portugal
INV501334,P1022,Dark Chocolate Box,Grocery,3,2025-08-24 18:02:00,609.56,C10567,United Kingdom
INV501334,P1017,Sunscreen SPF 50,Beauty,2,2025-08-24 18:02:00,565.54,C10567,United Kingdom
INV501334,P1010,Protein Shaker,Fitness,1,2025-08-24 18:02:00,310.04,C10567,United Kingdom
INV501334,P1001,Organic Cotton T-Shirt,Apparel,1,2025-08-24 18:02:00,478.9,C10567,United Kingdom
INV501334,P1016,Face Serum,Beauty,8,2025-08-24 18:02:00,1040.39,C10567,United Kingdom
INV501334,P1011,Desk Organizer,Office,12,2025-08-24 18:02:00,-485.38,C10567,United Kingdom
INV501334,P1023,Water Bottle,Fitness,5,2025-08-24 18:02:00,639.65,C10567,United Kingdom
INV501334,P1025,Kitchen Storage Jars,Home,2,2025-08-24 18:02:00,851.77,C10567,United Kingdom
INV501335,P1013,LED Table Lamp,Home,3,2025-08-05 15:10:00,1086.66,C10127,United Kingdom
CINV501336,P1011,Desk Organizer,Office,-8,2025-05-05 19:58:00,490.58,C10804,Singapore
CINV501336,P1010,Protein Shaker,Fitness,-1,2025-05-05 19:58:00,308.65,C10804,Singapore
CINV501336,P1004,Leather Wallet,Accessories,-1,2025-05-05 19:58:00,835.87,C10804,Singapore
CINV501336,P1026,Smart Watch Strap,Electronics,-2,2025-05-05 19:58:00,435.78,C10804,Singapore
INV501337,P1002,Denim Jacket,Apparel,3,2025-01-09 20:18:00,2197.29,C10117,United Kingdom
INV501338,P1021,Premium Tea Pack,Grocery,3,2025-02-28 09:21:00,329.57,C10439,United Kingdom
INV501338,P1013,LED Table Lamp,Home,1,2025-02-28 09:21:00,1323.32,,United Kingdom
INV501338,P1014,Travel Backpack,Travel,2,2025-02-28 09:21:00,1824.56,C10439,United Kingdom
INV501339,P1024,Laptop Sleeve,Accessories,4,2025-05-04 13:27:00,1043.16,C10639,United Kingdom
INV501339,P1023,Water Bottle,Fitness,1,2025-05-04 13:27:00,521.39,C10639,United Kingdom
INV501339,P1028,Gift Wrapping Paper,Stationery,1,2025-05-04 13:27:00,161.31,C10639,United Kingdom
INV501340,P1026,Smart Watch Strap,Electronics,2,2025-05-14 12:41:00,428.07,C10189,United Kingdom
INV501340,P1020,USB-C Cable,Electronics,3,2025-05-14 12:41:00,231.1,C10189,United Kingdom
INV501340,P1021,Premium Tea Pack,Grocery,4,2025-05-14 12:41:00,441.95,C10189,United Kingdom
INV501341,P1019,Phone Stand,Electronics,1,2025-07-12 09:47:00,298.76,,United Kingdom
INV501341,P1017,Sunscreen SPF 50,Beauty,10,2025-07-12 09:47:00,572.84,C10590,United Kingdom
INV501342,P1012,Notebook Pack,Office,2,2025-02-25 18:11:00,229.62,C10618,United Kingdom
INV501342,P1002,Denim Jacket,Apparel,1,2025-02-25 18:11:00,1631.02,C10618,United Kingdom
INV501342,P1004,Leather Wallet,Accessories,4,2025-02-25 18:11:00,926.74,C10618,United Kingdom
INV501343,P1021,Premium Tea Pack,Grocery,2,2025-05-24 13:02:00,394.15,C10501,India
INV501343,P1019,Phone Stand,Electronics,2,2025-05-24 13:02:00,341.39,C10501,India
INV501343,P1017,Sunscreen SPF 50,Beauty,1,2025-05-24 13:02:00,424.91,C10501,India
INV501344,P1017,Sunscreen SPF 50,Beauty,4,2025-05-14 12:22:00,541.85,C10441,India
INV501344,P1024,Laptop Sleeve,Accessories,4,2025-05-14 12:22:00,774.24,C10441,India
INV501344,P1021,Premium Tea Pack,Grocery,2,2025-05-14 12:22:00,388.74,,India
INV501344,P1005,Bluetooth Speaker,Electronics,2,2025-05-14 12:22:00,-2060.67,C10441,India
INV501345,P1010,Protein Shaker,Fitness,6,2025-09-06 12:42:00,286.61,C10821,France
INV501345,P1014,Travel Backpack,Travel,2,2025-09-06 12:42:00,1533.02,C10821,France
INV501345,P1009,Yoga Mat,Fitness,1,2025-09-06 12:42:00,911.19,C10821,France
INV501346,P1021,Premium Tea Pack,Grocery,1,2025-05-20 22:08:00,384.92,C10361,Germany
INV501346,P1012,Notebook Pack,Office,6,2025-05-20 22:08:00,213.12,C10361,Germany
INV501346,P1025,Kitchen Storage Jars,Home,3,2025-05-20 22:08:00,708.2,C10361,Germany
INV501346,P1005,Bluetooth Speaker,Electronics,2,2025-05-20 22:08:00,1928.54,C10361,Germany
INV501346,P1028,Gift Wrapping Paper,Stationery,2,2025-05-20 22:08:00,137.81,C10361,Germany
INV501347,P1015,Luggage Tag Set,Travel,1,2025-05-30 20:24:00,265.67,C10650,United Kingdom
INV501347,P1021,Premium Tea Pack,Grocery,2,2025-05-30 20:24:00,376.96,C10650,United Kingdom
INV501347,P1023,Water Bottle,Fitness,2,2025-05-30 20:24:00,0,C10650,United Kingdom
CINV501348,P1007,Ceramic Coffee Mug,Home,-1,2025-08-05 22:28:00,258.47,C10665,Germany
CINV501348,P1025,Kitchen Storage Jars,Home,-2,2025-08-05 22:28:00,742.16,C10665,Germany
CINV501348,P1006,Wireless Mouse,Electronics,-1,2025-08-05 22:28:00,817.98,C10665,Germany
INV501349,P1018,Hair Care Kit,Beauty,5,2025-01-06 10:15:00,899.05,C10554,France
INV501349,P1002,Denim Jacket,Apparel,1,2025-01-06 10:15:00,1632.62,C10554,France
INV501350,P1003,Running Shoes,Footwear,4,2025-07-04 15:15:00,2068.51,C10097,Singapore
INV501350,P1028,Gift Wrapping Paper,Stationery,2,2025-07-04 15:15:00,125.38,C10097,Singapore
INV501351,P1020,USB-C Cable,Electronics,2,2025-06-09 21:31:00,208.91,C10147,United Kingdom
INV501351,P1005,Bluetooth Speaker,Electronics,1,2025-06-09 21:31:00,2430.22,C10147,United Kingdom
INV501351,P1030,Sports Socks Pack,Apparel,1,2025-06-09 21:31:00,279.96,C10147,United Kingdom
INV501352,P1019,Phone Stand,Electronics,2,2025-11-11 22:33:00,283.26,C10140,United Kingdom
INV501353,P1013,LED Table Lamp,Home,4,2025-04-20 14:35:00,1501.42,C10547,Australia
CINV501354,P1007,Ceramic Coffee Mug,Home,-3,2025-08-21 09:59:00,310.06,C10539,Germany
CINV501354,P1019,,Electronics,-2,2025-08-21 09:59:00,288.0,,Germany
INV501355,P1015,Luggage Tag Set,Travel,3,2025-09-20 21:20:00,209.84,C10293,India
INV501355,P1020,USB-C Cable,Electronics,3,2025-09-20 21:20:00,222.37,C10293,India
INV501355,P1017,Sunscreen SPF 50,Beauty,1,2025-09-20 21:20:00,429.32,C10293,India
INV501355,P1023,Water Bottle,Fitness,1,2025-09-20 21:20:00,657.41,C10293,India
INV501355,P1018,Hair Care Kit,Beauty,2,2025-09-20 21:20:00,915.66,C10293,India
INV501356,P1014,Travel Backpack,Travel,1,2025-05-19 20:27:00,1796.02,C10755,Canada
INV501356,P1020,USB-C Cable,Electronics,2,2025-05-19 20:27:00,180.66,C10755,Canada
INV501357,P1004,Leather Wallet,Accessories,-5,2025-11-12 17:03:00,883.45,C10033,United Kingdom
INV501357,P1015,Luggage Tag Set,Travel,1,2025-11-12 17:03:00,276.45,C10033,United Kingdom
INV501357,P1026,Smart Watch Strap,Electronics,1,2025-11-12 17:03:00,331.63,C10033,United Kingdom
INV501357,P1005,Bluetooth Speaker,Electronics,1,2025-11-12 17:03:00,2544.11,C10033,United Kingdom
INV501358,P1013,LED Table Lamp,Home,8,2025-07-18 19:17:00,1173.25,C10080,United Kingdom
INV501359,P1004,Leather Wallet,Accessories,2,2025-02-02 15:05:00,867.59,C10008,United Kingdom
INV501359,P1020,,Electronics,2,2025-02-02 15:05:00,206.02,C10008,United Kingdom
INV501359,P1026,Smart Watch Strap,Electronics,2,2025-02-02 15:05:00,443.33,C10008,United Kingdom
INV501359,P1019,Phone Stand,Electronics,1,2025-02-02 15:05:00,331.27,C10008,United Kingdom
INV501360,P1026,Smart Watch Strap,Electronics,2,2025-04-06 20:59:00,351.39,C10722,Australia
INV501360,P1025,Kitchen Storage Jars,Home,1,2025-04-06 20:59:00,741.76,,Australia
INV501360,P1013,LED Table Lamp,Home,2,2025-04-06 20:59:00,1384.24,C10722,Australia
INV501360,P1016,Face Serum,Beauty,1,2025-04-06 20:59:00,1055.97,C10722,Australia
INV501360,P1004,Leather Wallet,Accessories,6,2025-04-06 20:59:00,826.26,C10722,Australia
INV501360,P1002,Denim Jacket,Apparel,10,2025-04-06 20:59:00,1774.06,C10722,Australia
INV501360,P1028,Gift Wrapping Paper,Stationery,1,2025-04-06 20:59:00,165.41,C10722,Australia
INV501360,P1014,Travel Backpack,Travel,6,2025-04-06 20:59:00,1849.54,C10722,Australia
INV501361,P1014,Travel Backpack,Travel,1,2025-10-21 22:59:00,1831.96,C10095,United Kingdom
INV501362,P1026,Smart Watch Strap,Electronics,5,2025-01-04 22:07:00,340.01,,Netherlands
INV501362,P1003,Running Shoes,Footwear,1,2025-01-04 22:07:00,2241.0,C10261,Netherlands
INV501362,P1030,Sports Socks Pack,Apparel,2,2025-01-04 22:07:00,248.37,C10261,Netherlands
INV501363,P1022,Dark Chocolate Box,Grocery,3,2025-01-07 08:04:00,512.87,C10266,India
INV501363,P1025,Kitchen Storage Jars,Home,2,2025-01-07 08:04:00,931.1,C10266,India
INV501363,P1028,Gift Wrapping Paper,Stationery,3,2025-01-07 08:04:00,138.43,C10266,India
INV501364,P1014,Travel Backpack,Travel,2,2025-06-12 22:18:00,1384.25,C10485,EIRE
INV501364,P1005,Bluetooth Speaker,Electronics,4,2025-06-12 22:18:00,2433.8,C10485,EIRE
INV501364,P1009,Yoga Mat,Fitness,8,2025-06-12 22:18:00,1110.11,C10485,EIRE
INV501365,P1025,Kitchen Storage Jars,Home,2,2025-07-20 13:09:00,748.59,C10433,United Kingdom
INV501366,P1011,Desk Organizer,Office,1,2025-06-11 08:27:00,383.72,C10812,United Kingdom
INV501367,P1026,Smart Watch Strap,Electronics,1,2025-05-29 18:27:00,398.48,C10658,India
INV501367,P1008,Scented Candle Set,Home,3,2025-05-29 18:27:00,560.45,C10658,India
INV501367,P1021,Premium Tea Pack,Grocery,1,2025-05-29 18:27:00,342.47,C10658,India
INV501367,P1004,Leather Wallet,Accessories,5,2025-05-29 18:27:00,724.34,C10658,India
INV501368,P1002,Denim Jacket,Apparel,4,2025-05-08 14:48:00,1663.99,C10481,United Kingdom
INV501368,P1004,,Accessories,4,2025-05-08 14:48:00,747.16,C10481,United Kingdom
INV501368,P1022,Dark Chocolate Box,Grocery,4,2025-05-08 14:48:00,552.62,C10481,United Kingdom
INV501369,P1024,Laptop Sleeve,Accessories,8,2025-07-03 10:36:00,747.7,C10636,United Kingdom
INV501370,P1013,LED Table Lamp,Home,3,2025-03-20 14:25:00,1482.19,C10748,United Kingdom
INV501370,P1007,Ceramic Coffee Mug,Home,1,2025-03-20 14:25:00,332.64,C10748,United Kingdom
INV501370,P1024,Laptop Sleeve,Accessories,4,2025-03-20 14:25:00,903.14,C10748,United Kingdom
INV501371,P1003,Running Shoes,Footwear,4,2025-01-28 14:32:00,2463.33,C10672,Netherlands
INV501371,P1025,Kitchen Storage Jars,Home,1,2025-01-28 14:32:00,-724.62,C10672,Netherlands
INV501371,P1004,Leather Wallet,Accessories,3,2025-01-28 14:32:00,894.85,C10672,Netherlands
INV501371,P1005,Bluetooth Speaker,Electronics,3,2025-01-28 14:32:00,2356.78,C10672,Netherlands
INV501372,P1021,Premium Tea Pack,Grocery,2,2025-09-11 11:09:00,363.72,C10726,Singapore
INV501372,P1016,Face Serum,Beauty,1,2025-09-11 11:09:00,748.41,C10726,Singapore
INV501373,P1011,Desk Organizer,Office,3,2025-11-13 19:39:00,529.23,C10068,United Kingdom
INV501373,P1002,Denim Jacket,Apparel,3,2025-11-13 19:39:00,2177.23,C10068,United Kingdom
INV501374,P1020,USB-C Cable,Electronics,2,2025-09-11 17:51:00,188.13,C10504,United Kingdom
INV501374,P1008,Scented Candle Set,Home,6,2025-09-11 17:51:00,518.71,C10504,United Kingdom
INV501374,P1013,LED Table Lamp,Home,1,2025-09-11 17:51:00,1162.2,C10504,United Kingdom
INV501374,P1010,Protein Shaker,Fitness,1,2025-09-11 17:51:00,318.86,C10504,United Kingdom
INV501374,P1022,Dark Chocolate Box,Grocery,3,2025-09-11 17:51:00,470.65,C10504,United Kingdom
INV501374,P1006,Wireless Mouse,Electronics,1,2025-09-11 17:51:00,695.0,C10504,United Kingdom
INV501375,P1027,Desk Plant,Home,12,2025-10-22 12:13:00,408.67,C10787,Canada
INV501375,P1004,Leather Wallet,Accessories,1,2025-10-22 12:13:00,939.21,C10787,Canada
INV501375,P1008,Scented Candle Set,Home,2,2025-10-22 12:13:00,624.29,C10787,Canada
INV501376,P1018,Hair Care Kit,Beauty,1,2025-10-06 12:17:00,1048.61,C10460,United Kingdom
INV501376,P1026,Smart Watch Strap,Electronics,1,2025-10-06 12:17:00,357.18,C10460,United Kingdom
INV501376,P1025,Kitchen Storage Jars,Home,1,2025-10-06 12:17:00,664.15,C10460,United Kingdom
INV501376,P1008,Scented Candle Set,Home,2,2025-10-06 12:17:00,631.35,C10460,United Kingdom
INV501377,P1018,Hair Care Kit,Beauty,2,2025-03-05 20:32:00,1087.48,C10684,United Kingdom
INV501378,P1025,Kitchen Storage Jars,Home,20,2025-09-09 15:37:00,777.76,C10288,United Kingdom
INV501378,P1006,Wireless Mouse,Electronics,1,2025-09-09 15:37:00,767.4,C10288,United Kingdom
INV501378,P1011,Desk Organizer,Office,3,2025-09-09 15:37:00,402.64,C10288,United Kingdom
INV501378,P1017,Sunscreen SPF 50,Beauty,3,2025-09-09 15:37:00,588.62,C10288,United Kingdom
INV501378,P1016,Face Serum,Beauty,2,2025-09-09 15:37:00,972.27,C10288,United Kingdom
INV501378,P1024,Laptop Sleeve,Accessories,10,2025-09-09 15:37:00,739.91,C10288,United Kingdom
INV501378,P1012,Notebook Pack,Office,4,2025-09-09 15:37:00,204.78,C10288,United Kingdom
INV501378,P1008,Scented Candle Set,Home,1,2025-09-09 15:37:00,522.21,C10288,United Kingdom
INV501379,P1008,Scented Candle Set,Home,8,2025-08-09 16:17:00,671.13,C10306,United Kingdom
INV501379,P1005,Bluetooth Speaker,Electronics,6,2025-08-09 16:17:00,2152.42,C10306,United Kingdom
INV501379,P1012,Notebook Pack,Office,4,2025-08-09 16:17:00,165.63,C10306,United Kingdom
INV501379,P1026,Smart Watch Strap,Electronics,1,2025-08-09 16:17:00,467.27,C10306,United Kingdom
INV501379,P1011,Desk Organizer,Office,4,2025-08-09 16:17:00,505.55,C10306,United Kingdom
INV501379,P1002,Denim Jacket,Apparel,2,2025-08-09 16:17:00,2038.49,C10306,United Kingdom
INV501380,P1011,Desk Organizer,Office,6,2025-05-15 12:11:00,470.96,C10458,United Kingdom
INV501381,P1026,Smart Watch Strap,Electronics,1,2025-09-05 20:17:00,383.71,C10430,France
INV501382,P1021,Premium Tea Pack,Grocery,1,2025-02-06 11:56:00,433.15,C10025,Australia
INV501382,P1003,Running Shoes,Footwear,4,2025-02-06 11:56:00,2293.67,C10025,Australia
INV501383,P1009,Yoga Mat,Fitness,2,2025-01-20 08:18:00,895.08,C10301,Spain
INV501383,P1028,Gift Wrapping Paper,Stationery,1,2025-01-20 08:18:00,170.2,C10301,Spain
INV501383,P1012,Notebook Pack,Office,2,2025-01-20 08:18:00,169.14,C10301,Spain
INV501383,P1020,USB-C Cable,Electronics,12,2025-01-20 08:18:00,171.21,C10301,Spain
INV501384,P1019,Phone Stand,Electronics,1,2025-01-31 16:43:00,271.04,C10382,United Kingdom
INV501385,P1009,Yoga Mat,Fitness,2,2025-05-12 09:40:00,1094.75,C10510,United Kingdom
INV501385,P1016,Face Serum,Beauty,3,2025-05-12 09:40:00,960.74,C10510,United Kingdom
INV501386,P1013,LED Table Lamp,Home,1,2025-08-30 08:10:00,1201.98,C10412,Germany
INV501386,P1004,Leather Wallet,Accessories,6,2025-08-30 08:10:00,706.96,C10412,Germany
INV501387,P1026,Smart Watch Strap,Electronics,8,2025-02-04 21:05:00,425.26,C10792,United Kingdom
INV501387,P1008,Scented Candle Set,Home,3,2025-02-04 21:05:00,652.51,C10792,United Kingdom
INV501387,P1028,Gift Wrapping Paper,Stationery,10,2025-02-04 21:05:00,170.96,C10792,United Kingdom
INV501387,P1015,Luggage Tag Set,Travel,2,2025-02-04 21:05:00,272.37,C10792,United Kingdom
INV501387,P1021,Premium Tea Pack,Grocery,3,2025-02-04 21:05:00,368.72,C10792,United Kingdom
INV501388,P1022,Dark Chocolate Box,Grocery,1,2025-05-05 15:25:00,563.26,C10770,Canada
INV501388,P1026,Smart Watch Strap,Electronics,2,2025-05-05 15:25:00,408.04,C10770,Canada
INV501388,P1016,Face Serum,Beauty,1,2025-05-05 15:25:00,878.03,C10770,Canada
INV501389,P1012,Notebook Pack,Office,5,2025-10-29 09:38:00,172.22,C10084,Netherlands
INV501390,P1025,Kitchen Storage Jars,Home,2,2025-01-08 16:50:00,662.7,C10509,United Kingdom
INV501390,P1028,Gift Wrapping Paper,Stationery,3,2025-01-08 16:50:00,158.17,C10509,United Kingdom
INV501391,P1009,Yoga Mat,Fitness,20,2025-09-04 22:52:00,1088.86,C10489,United Kingdom
INV501391,P1002,Denim Jacket,Apparel,3,2025-09-04 22:52:00,2093.32,C10489,United Kingdom
INV501391,P1012,Notebook Pack,Office,2,2025-09-04 22:52:00,208.31,C10489,United Kingdom
INV501391,P1026,Smart Watch Strap,Electronics,2,2025-09-04 22:52:00,375.56,C10489,United Kingdom
INV501391,P1015,Luggage Tag Set,Travel,1,2025-09-04 22:52:00,0,C10489,United Kingdom
INV501391,P1027,Desk Plant,Home,50,2025-09-04 22:52:00,399.07,C10489,United Kingdom
INV501391,P1029,Cotton Bedsheet,Home,2,2025-09-04 22:52:00,1312.08,C10489,United Kingdom
INV501391,P1005,Bluetooth Speaker,Electronics,5,2025-09-04 22:52:00,2197.4,C10489,United Kingdom
INV501392,P1008,Scented Candle Set,Home,4,2025-11-27 14:52:00,607.69,C10754,United Kingdom
INV501392,P1014,Travel Backpack,Travel,2,2025-11-27 14:52:00,1680.41,C10754,United Kingdom
INV501393,P1026,Smart Watch Strap,Electronics,5,2025-01-29 15:38:00,394.26,C10048,United Kingdom
INV501393,P1004,Leather Wallet,Accessories,20,2025-01-29 15:38:00,823.86,C10048,United Kingdom
INV501393,P1014,Travel Backpack,Travel,3,2025-01-29 15:38:00,1773.31,C10048,United Kingdom
INV501393,P1012,Notebook Pack,Office,2,2025-01-29 15:38:00,197.31,C10048,United Kingdom
INV501393,P1008,Scented Candle Set,Home,1,2025-01-29 15:38:00,504.83,C10048,United Kingdom
INV501394,P1014,Travel Backpack,Travel,3,2025-09-03 12:14:00,1747.45,C10214,United Kingdom
INV501395,P1004,Leather Wallet,Accessories,5,2025-11-24 13:58:00,776.14,C10592,United Kingdom
INV501395,P1021,Premium Tea Pack,Grocery,20,2025-11-24 13:58:00,457.27,C10592,United Kingdom
INV501395,P1023,Water Bottle,Fitness,1,2025-11-24 13:58:00,665.79,C10592,United Kingdom
INV501396,P1019,Phone Stand,Electronics,2,2025-07-17 14:43:00,344.98,C10618,United Kingdom
INV501396,P1009,Yoga Mat,Fitness,3,2025-07-17 14:43:00,1137.51,C10618,United Kingdom
INV501397,P1025,Kitchen Storage Jars,Home,1,2025-05-04 12:40:00,937.39,C10491,United Kingdom
INV501397,P1011,Desk Organizer,Office,2,2025-05-04 12:40:00,401.21,C10491,United Kingdom
INV501397,P1002,Denim Jacket,Apparel,1,2025-05-04 12:40:00,1860.38,C10491,United Kingdom
INV501398,P1013,LED Table Lamp,Home,3,2025-09-19 11:44:00,1340.71,C10720,United Kingdom
INV501398,P1018,Hair Care Kit,Beauty,3,2025-09-19 11:44:00,1107.37,C10720,United Kingdom
INV501398,P1023,Water Bottle,Fitness,2,2025-09-19 11:44:00,607.28,C10720,United Kingdom
INV501399,P1026,Smart Watch Strap,Electronics,1,2025-03-26 17:24:00,372.68,C10804,Singapore
INV501399,P1013,LED Table Lamp,Home,1,2025-03-26 17:24:00,1484.1,C10804,Singapore
INV501399,P1011,Desk Organizer,Office,1,2025-03-26 17:24:00,479.47,C10804,Singapore
INV501399,P1006,Wireless Mouse,Electronics,1,2025-03-26 17:24:00,729.28,C10804,Singapore
INV501399,P1027,Desk Plant,Home,6,2025-03-26 17:24:00,369.32,,Singapore
INV501400,P1023,Water Bottle,Fitness,1,2025-02-16 21:14:00,634.38,C10231,United Kingdom
INV501400,P1002,,Apparel,8,2025-02-16 21:14:00,2105.4,C10231,United Kingdom
INV501400,P1024,Laptop Sleeve,Accessories,20,2025-02-16 21:14:00,1052.85,C10231,United Kingdom
INV501401,P1004,Leather Wallet,Accessories,1,2025-02-12 21:56:00,893.08,C10046,United Kingdom
INV501401,P1022,Dark Chocolate Box,Grocery,3,2025-02-12 21:56:00,501.78,C10046,United Kingdom
INV501401,P1029,Cotton Bedsheet,Home,3,2025-02-12 21:56:00,1264.56,C10046,United Kingdom
INV501401,P1010,Protein Shaker,Fitness,1,2025-02-12 21:56:00,329.07,C10046,United Kingdom
INV501401,P1019,Phone Stand,Electronics,3,2025-02-12 21:56:00,248.51,C10046,United Kingdom
INV501402,P1011,Desk Organizer,Office,6,2025-02-05 19:07:00,469.55,C10249,India
INV501402,P1020,USB-C Cable,Electronics,5,2025-02-05 19:07:00,224.96,C10249,India
INV501402,P1030,Sports Socks Pack,Apparel,1,2025-02-05 19:07:00,280.41,C10249,India
INV501403,P1028,Gift Wrapping Paper,Stationery,2,2025-05-20 10:11:00,169.21,C10009,United Kingdom
INV501403,P1009,Yoga Mat,Fitness,2,2025-05-20 10:11:00,1125.86,C10009,United Kingdom
INV501404,P1004,Leather Wallet,Accessories,1,2025-06-03 16:35:00,676.94,C10119,India
INV501404,P1013,LED Table Lamp,Home,1,2025-06-03 16:35:00,1295.21,C10119,India
INV501404,P1002,Denim Jacket,Apparel,1,2025-06-03 16:35:00,2174.03,C10119,India
INV501404,P1012,Notebook Pack,Office,1,2025-06-03 16:35:00,192.15,C10119,India
INV501405,P1022,Dark Chocolate Box,Grocery,12,2025-06-18 21:07:00,624.5,C10067,United Kingdom
INV501405,P1017,Sunscreen SPF 50,Beauty,1,2025-06-18 21:07:00,420.46,C10067,United Kingdom
INV501406,P1015,Luggage Tag Set,Travel,2,2025-08-16 14:42:00,285.01,C10006,India
INV501406,P1021,Premium Tea Pack,Grocery,4,2025-08-16 14:42:00,440.2,C10006,India
INV501406,P1001,Organic Cotton T-Shirt,Apparel,2,2025-08-16 14:42:00,424.19,,India
INV501407,P1018,Hair Care Kit,Beauty,2,2025-06-28 20:07:00,883.56,C10469,India
INV501407,P1029,Cotton Bedsheet,Home,6,2025-06-28 20:07:00,1290.68,C10469,India
INV501407,P1001,Organic Cotton T-Shirt,Apparel,4,2025-06-28 20:07:00,440.95,C10469,India
INV501407,P1015,Luggage Tag Set,Travel,3,2025-06-28 20:07:00,275.49,C10469,India
INV501408,P1015,Luggage Tag Set,Travel,1,2025-04-24 11:27:00,265.76,,United Kingdom
INV501408,P1009,Yoga Mat,Fitness,3,2025-04-24 11:27:00,1097.27,C10548,United Kingdom
INV501408,P1026,Smart Watch Strap,Electronics,3,2025-04-24 11:27:00,350.91,C10548,United Kingdom
INV501408,P1023,Water Bottle,Fitness,1,2025-04-24 11:27:00,611.8,,United Kingdom
INV501408,P1002,Denim Jacket,Apparel,2,2025-04-24 11:27:00,2000.82,C10548,United Kingdom
INV501408,P1017,Sunscreen SPF 50,Beauty,6,2025-04-24 11:27:00,575.72,C10548,United Kingdom
